#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 10 24 09 06 360  1.5  2.1    MM    MM    MM  MM 1025.4   9.4  16.8    MM   MM   MM    MM
2023 10 24 09 00 340  1.5  1.5    MM    MM    MM  MM 1025.3   9.7  16.8    MM   MM +0.6    MM
2023 10 24 08 54 330  1.5  2.1    MM    MM    MM  MM 1025.2  10.1  16.8    MM   MM   MM    MM
2023 10 24 08 48 350  1.0  1.5    MM    MM    MM  MM 1025.1   9.9  16.8    MM   MM   MM    MM
2023 10 24 08 42 350  1.5  1.5    MM    MM    MM  MM 1025.1   9.7  16.8    MM   MM   MM    MM
2023 10 24 08 36 330  1.0  1.5    MM    MM    MM  MM 1025.1   9.8  16.8    MM   MM   MM    MM
2023 10 24 08 30 350  1.5  1.5    MM    MM    MM  MM 1025.0   9.8  16.8    MM   MM   MM    MM
2023 10 24 08 24 360  1.5  2.1    MM    MM    MM  MM 1025.0   9.8  16.8    MM   MM   MM    MM
2023 10 24 08 18 350  1.5  2.1    MM    MM    MM  MM 1025.0  10.3  16.8    MM   MM   MM    MM
2023 10 24 08 12  10  2.1  2.1    MM    MM    MM  MM 1024.9  10.3  16.8    MM   MM   MM    MM
2023 10 24 08 06  10  1.5  2.1    MM    MM    MM  MM 1024.8  10.2  16.8    MM   MM   MM    MM
2023 10 24 08 00  MM   MM   MM    MM    MM    MM  MM 1024.7  10.9  16.8    MM   MM +0.0    MM
2023 10 24 07 54  MM   MM   MM    MM    MM    MM  MM 1024.7  10.7  16.7    MM   MM   MM    MM
2023 10 24 07 48  10  1.5  1.5    MM    MM    MM  MM 1024.7  10.4  16.8    MM   MM   MM    MM
2023 10 24 07 42 350  1.0  1.5    MM    MM    MM  MM 1024.8  10.6  16.7    MM   MM   MM    MM
2023 10 24 07 36 360  1.0  1.5    MM    MM    MM  MM 1024.8  10.6  16.7    MM   MM   MM    MM
2023 10 24 07 30 360  1.5  2.1    MM    MM    MM  MM 1024.8  10.4  16.7    MM   MM   MM    MM
2023 10 24 07 24 350  1.5  2.1    MM    MM    MM  MM 1024.8  10.7  16.7    MM   MM   MM    MM
2023 10 24 07 18 340  1.5  2.1    MM    MM    MM  MM 1024.8  10.8  16.7    MM   MM   MM    MM
2023 10 24 07 12 330  1.0  1.5    MM    MM    MM  MM 1024.8  10.9  16.6    MM   MM   MM    MM
2023 10 24 07 06 340  1.5  1.5    MM    MM    MM  MM 1024.8  11.2  16.6    MM   MM   MM    MM
2023 10 24 07 00 360  1.0  1.5    MM    MM    MM  MM 1024.8  10.9  16.5    MM   MM +0.0    MM
2023 10 24 06 54 360  1.0  1.5    MM    MM    MM  MM 1024.8  10.7  16.5    MM   MM   MM    MM
2023 10 24 06 48 340  0.5  1.0    MM    MM    MM  MM 1024.8  10.5  16.4    MM   MM   MM    MM
2023 10 24 06 42 340  1.0  1.0    MM    MM    MM  MM 1024.8  10.2  16.4    MM   MM   MM    MM
2023 10 24 06 36 330  1.0  1.5    MM    MM    MM  MM 1024.8  10.2  16.3    MM   MM   MM    MM
2023 10 24 06 30 340  1.0  1.0    MM    MM    MM  MM 1024.8  10.2  16.3    MM   MM   MM    MM
2023 10 24 06 24 340  1.0  1.0    MM    MM    MM  MM 1024.7  10.1  16.2    MM   MM   MM    MM
2023 10 24 06 18 330  1.0  1.5    MM    MM    MM  MM 1024.7  10.2  16.2    MM   MM   MM    MM
2023 10 24 06 12 350  1.0  1.5    MM    MM    MM  MM 1024.7  10.4  16.2    MM   MM   MM    MM
2023 10 24 06 06 360  1.5  1.5    MM    MM    MM  MM 1024.6  10.8  16.2    MM   MM   MM    MM
2023 10 24 06 00 360  1.5  2.1    MM    MM    MM  MM 1024.7  11.0  16.2    MM   MM +0.3    MM
2023 10 24 05 54 360  1.5  1.5    MM    MM    MM  MM 1024.6  11.4  16.1    MM   MM   MM    MM
2023 10 24 05 48  10  1.5  2.1    MM    MM    MM  MM 1024.5  11.1  16.1    MM   MM   MM    MM
2023 10 24 05 42  10  1.5  1.5    MM    MM    MM  MM 1024.5  11.1  16.1    MM   MM   MM    MM
2023 10 24 05 36 350  1.0  1.5    MM    MM    MM  MM 1024.6  11.6  16.2    MM   MM   MM    MM
2023 10 24 05 30 360  1.5  2.1    MM    MM    MM  MM 1024.6  11.1  16.2    MM   MM   MM    MM
2023 10 24 05 24  10  1.0  1.5    MM    MM    MM  MM 1024.7  10.6  16.2    MM   MM   MM    MM
2023 10 24 05 18  20  1.0  1.5    MM    MM    MM  MM 1024.6  10.5  16.2    MM   MM   MM    MM
2023 10 24 05 12 360  1.0  1.5    MM    MM    MM  MM 1024.6  10.3  16.3    MM   MM   MM    MM
2023 10 24 05 06 350  1.0  1.0    MM    MM    MM  MM 1024.7  10.2  16.3    MM   MM   MM    MM
2023 10 24 05 00 340  1.0  1.5    MM    MM    MM  MM 1024.7  10.4  16.3    MM   MM +0.7    MM
2023 10 24 04 54 350  1.5  1.5    MM    MM    MM  MM 1024.7  10.6  16.4    MM   MM   MM    MM
2023 10 24 04 48 340  1.0  1.5    MM    MM    MM  MM 1024.6  10.5  16.4    MM   MM   MM    MM
2023 10 24 04 42 340  1.0  1.5    MM    MM    MM  MM 1024.6  10.5  16.4    MM   MM   MM    MM
2023 10 24 04 36 340  1.0  1.0    MM    MM    MM  MM 1024.5  10.5  16.5    MM   MM   MM    MM
2023 10 24 04 30 350  1.5  1.5    MM    MM    MM  MM 1024.5  10.6  16.5    MM   MM   MM    MM
2023 10 24 04 24 350  1.0  1.5    MM    MM    MM  MM 1024.5  11.0  16.5    MM   MM   MM    MM
2023 10 24 04 18 360  1.5  1.5    MM    MM    MM  MM 1024.5  11.1  16.5    MM   MM   MM    MM
2023 10 24 04 12 350  1.5  1.5    MM    MM    MM  MM 1024.6  11.0  16.5    MM   MM   MM    MM
2023 10 24 04 06 360  1.5  2.1    MM    MM    MM  MM 1024.6  10.7  16.6    MM   MM   MM    MM
2023 10 24 04 00 350  1.0  1.5    MM    MM    MM  MM 1024.6  10.7  16.6    MM   MM +1.1    MM
2023 10 24 03 54 340  1.0  1.5    MM    MM    MM  MM 1024.6  10.5  16.6    MM   MM   MM    MM
2023 10 24 03 48 330  1.5  2.1    MM    MM    MM  MM 1024.7  10.5  16.6    MM   MM   MM    MM
2023 10 24 03 42 330  2.1  2.1    MM    MM    MM  MM 1024.6  10.9  16.6    MM   MM   MM    MM
2023 10 24 03 36 340  1.5  1.5    MM    MM    MM  MM 1024.4  11.7  16.7    MM   MM   MM    MM
2023 10 24 03 30 360  1.5  2.1    MM    MM    MM  MM 1024.4  11.6  16.7    MM   MM   MM    MM
2023 10 24 03 24 360  1.5  2.1    MM    MM    MM  MM 1024.4  11.5  16.7    MM   MM   MM    MM
2023 10 24 03 18 350  1.5  2.1    MM    MM    MM  MM 1024.4  11.9  16.7    MM   MM   MM    MM
2023 10 24 03 12  10  1.5  2.1    MM    MM    MM  MM 1024.4  11.8  16.7    MM   MM   MM    MM
2023 10 24 03 06  10  2.1  2.6    MM    MM    MM  MM 1024.4  11.8  16.8    MM   MM   MM    MM
2023 10 24 03 00 350  1.5  1.5    MM    MM    MM  MM 1024.4  11.9  16.8    MM   MM +1.4    MM
2023 10 24 02 54 360  1.5  1.5    MM    MM    MM  MM 1024.4  11.7  16.8    MM   MM   MM    MM
2023 10 24 02 48 340  1.0  1.5    MM    MM    MM  MM 1024.4  12.0  16.9    MM   MM   MM    MM
2023 10 24 02 42 360  1.5  1.5    MM    MM    MM  MM 1024.4  11.5  16.9    MM   MM   MM    MM
2023 10 24 02 36 340  1.0  1.5    MM    MM    MM  MM 1024.3  11.7  16.9    MM   MM   MM    MM
2023 10 24 02 30 330  1.0  1.5    MM    MM    MM  MM 1024.4  11.8  17.0    MM   MM   MM    MM
2023 10 24 02 24 340  1.0  1.5    MM    MM    MM  MM 1024.3  11.7  17.0    MM   MM   MM    MM
2023 10 24 02 18 330  1.5  1.5    MM    MM    MM  MM 1024.3  11.7  17.0    MM   MM   MM    MM
2023 10 24 02 12 320  1.5  1.5    MM    MM    MM  MM 1024.3  11.9  17.0    MM   MM   MM    MM
2023 10 24 02 06 320  1.0  1.5    MM    MM    MM  MM 1024.2  11.9  17.0    MM   MM   MM    MM
2023 10 24 02 00 330  1.0  1.5    MM    MM    MM  MM 1024.0  11.9  17.0    MM   MM +1.5    MM
2023 10 24 01 54 330  1.0  1.5    MM    MM    MM  MM 1024.0  12.0  17.0    MM   MM   MM    MM
2023 10 24 01 48 330  1.5  1.5    MM    MM    MM  MM 1023.8  12.3  17.0    MM   MM   MM    MM
2023 10 24 01 42 340  1.5  2.1    MM    MM    MM  MM 1023.8  12.4  17.0    MM   MM   MM    MM
2023 10 24 01 36 330  1.5  2.1    MM    MM    MM  MM 1023.8  12.6  17.0    MM   MM   MM    MM
2023 10 24 01 30 340  1.5  2.1    MM    MM    MM  MM 1023.7  12.7  17.0    MM   MM   MM    MM
2023 10 24 01 24 340  2.1  2.6    MM    MM    MM  MM 1023.6  12.6  17.1    MM   MM   MM    MM
2023 10 24 01 18 330  1.5  2.1    MM    MM    MM  MM 1023.5  12.5  17.0    MM   MM   MM    MM
2023 10 24 01 12 320  1.5  2.1    MM    MM    MM  MM 1023.6  12.5  17.0    MM   MM   MM    MM
2023 10 24 01 06 320  2.1  2.6    MM    MM    MM  MM 1023.6  12.6  17.0    MM   MM   MM    MM
2023 10 24 01 00 320  2.1  2.6    MM    MM    MM  MM 1023.5  12.9  17.0    MM   MM +1.7    MM
2023 10 24 00 54 330  2.6  3.1    MM    MM    MM  MM 1023.4  13.1  17.0    MM   MM   MM    MM
2023 10 24 00 48 330  2.6  3.1    MM    MM    MM  MM 1023.3  13.1  17.0    MM   MM   MM    MM
2023 10 24 00 42 330  2.1  2.6    MM    MM    MM  MM 1023.3  13.4  17.0    MM   MM   MM    MM
2023 10 24 00 36 330  2.6  3.1    MM    MM    MM  MM 1023.3  13.0  17.0    MM   MM   MM    MM
2023 10 24 00 30 320  2.6  3.1    MM    MM    MM  MM 1023.2  12.6  17.0    MM   MM   MM    MM
2023 10 24 00 24 320  2.1  2.6    MM    MM    MM  MM 1023.1  12.6  17.0    MM   MM   MM    MM
2023 10 24 00 18 300  1.5  2.1    MM    MM    MM  MM 1023.1  12.9  17.0    MM   MM   MM    MM
2023 10 24 00 12 310  2.6  2.6    MM    MM    MM  MM 1023.0  13.0  17.1    MM   MM   MM    MM
2023 10 24 00 06 290  1.5  2.1    MM    MM    MM  MM 1023.1  13.0  17.1    MM   MM   MM    MM
2023 10 24 00 00 290  2.6  3.1    MM    MM    MM  MM 1023.0  13.1  17.0    MM   MM +2.0    MM
2023 10 23 23 54 270  1.5  2.1    MM    MM    MM  MM 1023.0  13.8  17.0    MM   MM   MM    MM
2023 10 23 23 48 260  1.5  1.5    MM    MM    MM  MM 1023.0  14.0  17.0    MM   MM   MM    MM
2023 10 23 23 42 250  1.5  1.5    MM    MM    MM  MM 1022.9  13.9  17.0    MM   MM   MM    MM
2023 10 23 23 36 270  1.0  1.5    MM    MM    MM  MM 1022.8  14.1  17.0    MM   MM   MM    MM
2023 10 23 23 30 260  1.0  1.5    MM    MM    MM  MM 1022.8  14.3  17.0    MM   MM   MM    MM
2023 10 23 23 24 280  1.0  1.0    MM    MM    MM  MM 1022.7  14.5  17.0    MM   MM   MM    MM
2023 10 23 23 00 240  1.0  1.5    MM    MM    MM  MM 1022.5  14.7  17.0    MM   MM +1.8    MM
2023 10 23 22 54 230  1.5  1.5    MM    MM    MM  MM 1022.5  14.8  17.0    MM   MM   MM    MM
2023 10 23 22 48  MM  0.0  0.5    MM    MM    MM  MM 1022.4  14.7  17.0    MM   MM   MM    MM
2023 10 23 22 42 170  0.5  1.0    MM    MM    MM  MM 1022.3  14.7  17.0    MM   MM   MM    MM
2023 10 23 22 36  MM  0.0  0.5    MM    MM    MM  MM 1022.2  14.7  17.0    MM   MM   MM    MM
2023 10 23 22 30  MM  0.0  0.5    MM    MM    MM  MM 1022.2  14.7  17.0    MM   MM   MM    MM
2023 10 23 22 24 110  0.5  0.5    MM    MM    MM  MM 1022.0  14.7  17.0    MM   MM   MM    MM
2023 10 23 22 18  MM  0.0  0.5    MM    MM    MM  MM 1022.0  14.8    MM    MM   MM   MM    MM
2023 10 23 22 12 110  0.5  1.0    MM    MM    MM  MM 1022.0  14.9    MM    MM   MM   MM    MM
2023 10 23 22 06 120  0.5  1.0    MM    MM    MM  MM 1021.9  15.1    MM    MM   MM   MM    MM
2023 10 23 22 00  MM  0.0  1.0    MM    MM    MM  MM 1021.8  15.2  17.0    MM   MM +1.4    MM
2023 10 23 21 54 100  0.5  1.0    MM    MM    MM  MM 1021.7  15.4  16.9    MM   MM   MM    MM
2023 10 23 21 48 110  0.5  1.0    MM    MM    MM  MM 1021.6  15.4  16.9    MM   MM   MM    MM
2023 10 23 21 42  70  1.5  2.1    MM    MM    MM  MM 1021.6  15.4  17.0    MM   MM   MM    MM
2023 10 23 21 36  90  1.5  2.1    MM    MM    MM  MM 1021.5  15.6  17.0    MM   MM   MM    MM
2023 10 23 21 30  90  1.5  2.1    MM    MM    MM  MM 1021.4  15.7  17.0    MM   MM   MM    MM
2023 10 23 21 24 120  1.5  2.1    MM    MM    MM  MM 1021.3  15.8  17.0    MM   MM   MM    MM
2023 10 23 21 18 100  1.5  2.6    MM    MM    MM  MM 1021.3  15.7  17.0    MM   MM   MM    MM
2023 10 23 21 12 100  2.1  2.6    MM    MM    MM  MM 1021.2  15.8  17.0    MM   MM   MM    MM
2023 10 23 21 06  80  1.5  2.6    MM    MM    MM  MM 1021.1  15.6  17.0    MM   MM   MM    MM
2023 10 23 21 00  MM   MM   MM    MM    MM    MM  MM 1021.0  16.1  17.0    MM   MM +0.6    MM
2023 10 23 20 54  MM   MM   MM    MM    MM    MM  MM 1021.0  15.8  17.0    MM   MM   MM    MM
2023 10 23 20 48  90  1.5  2.6    MM    MM    MM  MM 1021.0  15.9  17.0    MM   MM   MM    MM
2023 10 23 20 42  90  2.6  3.6    MM    MM    MM  MM 1020.9  15.6  17.0    MM   MM   MM    MM
2023 10 23 20 36  80  2.1  3.6    MM    MM    MM  MM 1020.8  15.9  17.0    MM   MM   MM    MM
2023 10 23 20 30  80  1.5  3.1    MM    MM    MM  MM 1020.8  15.8  17.0    MM   MM   MM    MM
2023 10 23 20 24  80  2.1  2.6    MM    MM    MM  MM 1020.8  15.6  16.9    MM   MM   MM    MM
2023 10 23 20 18  80  1.5  2.6    MM    MM    MM  MM 1020.8  16.2  16.9    MM   MM   MM    MM
2023 10 23 20 12  20  2.1  2.6    MM    MM    MM  MM 1020.8  15.9  16.9    MM   MM   MM    MM
2023 10 23 20 06  40  1.5  2.6    MM    MM    MM  MM 1020.7  16.5  16.9    MM   MM   MM    MM
2023 10 23 20 00  10  2.1  3.1    MM    MM    MM  MM 1020.7  15.8  16.9    MM   MM -0.0    MM
2023 10 23 19 54  20  2.1  2.6    MM    MM    MM  MM 1020.7  15.9  16.8    MM   MM   MM    MM
2023 10 23 19 48  30  2.1  3.1    MM    MM    MM  MM 1020.6  15.9  16.8    MM   MM   MM    MM
2023 10 23 19 42  20  2.6  3.6    MM    MM    MM  MM 1020.5  15.6  16.7    MM   MM   MM    MM
2023 10 23 19 36  20  3.6  4.1    MM    MM    MM  MM 1020.4  15.8  17.0    MM   MM   MM    MM
2023 10 23 19 30  20  2.6  4.1    MM    MM    MM  MM 1020.4  15.7  17.0    MM   MM   MM    MM
2023 10 23 19 24  40  2.1  3.1    MM    MM    MM  MM 1020.4  15.7  17.0    MM   MM   MM    MM
2023 10 23 19 18  30  2.1  3.1    MM    MM    MM  MM 1020.3  15.7  17.0    MM   MM   MM    MM
2023 10 23 19 12  20  2.1  2.6    MM    MM    MM  MM 1020.3  15.4  17.0    MM   MM   MM    MM
2023 10 23 19 06  30  2.1  3.1    MM    MM    MM  MM 1020.4  15.5  17.0    MM   MM   MM    MM
2023 10 23 19 00  30  2.1  3.1    MM    MM    MM  MM 1020.4  15.3  16.9    MM   MM -0.5    MM
2023 10 23 18 54  40  2.1  3.1    MM    MM    MM  MM 1020.4  15.1  16.9    MM   MM   MM    MM
2023 10 23 18 48  30  3.1  4.1    MM    MM    MM  MM 1020.4  15.1  16.9    MM   MM   MM    MM
2023 10 23 18 42  10  3.1  4.1    MM    MM    MM  MM 1020.4  14.9  16.9    MM   MM   MM    MM
2023 10 23 18 36 330  3.1  4.6    MM    MM    MM  MM 1020.4  14.9  16.8    MM   MM   MM    MM
2023 10 23 18 30 350  3.6  5.1    MM    MM    MM  MM 1020.3  14.7  16.8    MM   MM   MM    MM
2023 10 23 18 24  10  3.6  4.6    MM    MM    MM  MM 1020.2  14.7  16.8    MM   MM   MM    MM
2023 10 23 18 18  10  2.6  3.1    MM    MM    MM  MM 1020.3  14.6  16.8    MM   MM   MM    MM
2023 10 23 18 12  10  3.1  4.6    MM    MM    MM  MM 1020.3  14.4  16.8    MM   MM   MM    MM
2023 10 23 18 06  20  2.6  3.6    MM    MM    MM  MM 1020.4  14.3  16.8    MM   MM   MM    MM
2023 10 23 18 00 350  3.6  4.6    MM    MM    MM  MM 1020.4  14.2  16.7    MM   MM +0.0    MM
2023 10 23 17 54  10  3.6  4.1    MM    MM    MM  MM 1020.5  14.0  16.6    MM   MM   MM    MM
2023 10 23 17 48 360  4.1  5.7    MM    MM    MM  MM 1020.4  14.0  16.5    MM   MM   MM    MM
2023 10 23 17 42  10  3.6  4.6    MM    MM    MM  MM 1020.5  13.9  16.4    MM   MM   MM    MM
2023 10 23 17 36  10  4.1  5.1    MM    MM    MM  MM 1020.5  13.8  16.2    MM   MM   MM    MM
2023 10 23 17 30  10  4.6  6.2    MM    MM    MM  MM 1020.4  13.5  16.2    MM   MM   MM    MM
2023 10 23 17 24 360  4.1  5.7    MM    MM    MM  MM 1020.4  13.5  16.1    MM   MM   MM    MM
2023 10 23 17 18  10  4.1  5.1    MM    MM    MM  MM 1020.4  13.6  16.1    MM   MM   MM    MM
2023 10 23 17 12 350  3.6  5.1    MM    MM    MM  MM 1020.5  13.4  15.9    MM   MM   MM    MM
2023 10 23 17 06 360  4.1  5.1    MM    MM    MM  MM 1020.6  13.3  15.7    MM   MM   MM    MM
2023 10 23 17 00  10  4.6  6.2    MM    MM    MM  MM 1020.6  13.1  15.5    MM   MM +0.5    MM
2023 10 23 16 54  10  4.1  5.1    MM    MM    MM  MM 1020.5  13.0  15.2    MM   MM   MM    MM
2023 10 23 16 48 340  4.6  6.2    MM    MM    MM  MM 1020.6  13.0  15.1    MM   MM   MM    MM
2023 10 23 16 42  10  3.6  4.6    MM    MM    MM  MM 1020.7  12.7  14.9    MM   MM   MM    MM
2023 10 23 16 36 360  4.1  5.7    MM    MM    MM  MM 1020.7  12.7  14.8    MM   MM   MM    MM
2023 10 23 16 30 330  5.1  6.2    MM    MM    MM  MM 1020.7  12.7  14.8    MM   MM   MM    MM
2023 10 23 16 24 350  3.6  5.7    MM    MM    MM  MM 1020.8  12.5  14.8    MM   MM   MM    MM
2023 10 23 16 18 360  4.1  6.2    MM    MM    MM  MM 1020.8  12.5  14.7    MM   MM   MM    MM
2023 10 23 16 12  10  5.1  6.2    MM    MM    MM  MM 1020.8  12.2  14.7    MM   MM   MM    MM
2023 10 23 16 06 360  5.1  6.2    MM    MM    MM  MM 1020.9  12.3  14.7    MM   MM   MM    MM
2023 10 23 16 00 360  5.1  6.7    MM    MM    MM  MM 1020.9  12.1  14.6    MM   MM +1.2    MM
2023 10 23 15 54 330  4.6  6.2    MM    MM    MM  MM 1020.8  12.0  14.6    MM   MM   MM    MM
2023 10 23 15 48 340  5.7  7.2    MM    MM    MM  MM 1020.8  12.0  14.6    MM   MM   MM    MM
2023 10 23 15 42  10  5.1  6.7    MM    MM    MM  MM 1020.8  11.7  14.7    MM   MM   MM    MM
2023 10 23 15 36 360  5.1  6.2    MM    MM    MM  MM 1020.8  11.7  14.7    MM   MM   MM    MM
2023 10 23 15 30  10  6.2  7.2    MM    MM    MM  MM 1020.7  11.6  14.7    MM   MM   MM    MM
2023 10 23 15 24 360  6.2  7.7    MM    MM    MM  MM 1020.7  11.6  14.7    MM   MM   MM    MM
2023 10 23 15 18 350  5.1  7.2    MM    MM    MM  MM 1020.7  11.6  14.7    MM   MM   MM    MM
2023 10 23 15 12 340  6.2  7.2    MM    MM    MM  MM 1020.7  11.4  14.7    MM   MM   MM    MM
2023 10 23 15 06 340  5.7  7.2    MM    MM    MM  MM 1020.7  11.4  14.7    MM   MM   MM    MM
2023 10 23 15 00 350  6.2  7.7    MM    MM    MM  MM 1020.6  11.1  14.7    MM   MM +1.6    MM
2023 10 23 14 54 360  6.7  8.2    MM    MM    MM  MM 1020.5  10.9  14.7    MM   MM   MM    MM
2023 10 23 14 48  MM   MM   MM    MM    MM    MM  MM 1020.5  11.2  14.8    MM   MM   MM    MM
2023 10 23 14 42  MM   MM   MM    MM    MM    MM  MM 1020.3  10.8  14.8    MM   MM   MM    MM
2023 10 23 14 36  MM   MM   MM    MM    MM    MM  MM 1020.3  10.8  15.0    MM   MM   MM    MM
2023 10 23 14 30  10  5.7  7.2    MM    MM    MM  MM     MM  10.7  15.0    MM   MM   MM    MM
2023 10 23 14 24 360  7.7  9.3    MM    MM    MM  MM     MM  10.6  15.1    MM   MM   MM    MM
2023 10 23 14 18 360  6.2  8.8    MM    MM    MM  MM 1020.2  10.8  15.4    MM   MM   MM    MM
2023 10 23 14 12 360  6.2  8.8    MM    MM    MM  MM 1020.3  10.7  15.6    MM   MM   MM    MM
2023 10 23 14 06 350  6.7  9.8    MM    MM    MM  MM 1020.3  10.6  15.7    MM   MM   MM    MM
2023 10 23 14 00 350  7.7  9.8    MM    MM    MM  MM 1020.1  10.5  15.8    MM   MM +2.3    MM
2023 10 23 13 54 350  8.8 11.8    MM    MM    MM  MM 1020.0  10.3  15.9    MM   MM   MM    MM
2023 10 23 13 48 360  8.2 11.8    MM    MM    MM  MM 1019.9  10.2  16.0    MM   MM   MM    MM
2023 10 23 13 42 340  7.7  9.8    MM    MM    MM  MM 1020.0  10.2  16.1    MM   MM   MM    MM
2023 10 23 13 36 340  8.2 11.8    MM    MM    MM  MM 1020.1  10.1  16.2    MM   MM   MM    MM
2023 10 23 13 30 340  7.2  9.3    MM    MM    MM  MM 1019.9  10.0  16.3    MM   MM   MM    MM
2023 10 23 13 24 340  7.2  9.3    MM    MM    MM  MM 1019.9  10.1  16.4    MM   MM   MM    MM
2023 10 23 13 18 340  7.7 11.3    MM    MM    MM  MM 1019.9   9.9  16.4    MM   MM   MM    MM
2023 10 23 13 12 340  7.2 10.3    MM    MM    MM  MM 1019.9   9.8  16.5    MM   MM   MM    MM
2023 10 23 13 06 330  6.2  8.8    MM    MM    MM  MM 1019.8   9.6  16.5    MM   MM   MM    MM
2023 10 23 13 00 330  6.7  8.8    MM    MM    MM  MM 1019.7   9.6  16.6    MM   MM +2.6    MM
2023 10 23 12 54 330  6.7  8.2    MM    MM    MM  MM 1019.8   9.4  16.6    MM   MM   MM    MM
2023 10 23 12 48 330  7.2 10.3    MM    MM    MM  MM 1019.7   9.3  16.6    MM   MM   MM    MM
2023 10 23 12 42 340  6.7  8.8    MM    MM    MM  MM 1019.6   9.1  16.7    MM   MM   MM    MM
2023 10 23 12 36 330  6.7  9.3    MM    MM    MM  MM 1019.5   9.3  16.7    MM   MM   MM    MM
2023 10 23 12 30 340  6.7  8.8    MM    MM    MM  MM 1019.4   9.1  16.7    MM   MM   MM    MM
2023 10 23 12 24 340  7.2 10.3    MM    MM    MM  MM 1019.4   9.0  16.7    MM   MM   MM    MM
2023 10 23 12 18 330  7.2  9.3    MM    MM    MM  MM 1019.3   8.8  16.7    MM   MM   MM    MM
2023 10 23 12 12 330  6.7  9.8    MM    MM    MM  MM 1019.1   8.7  16.7    MM   MM   MM    MM
2023 10 23 12 06 330  6.2  8.2    MM    MM    MM  MM 1019.1   8.8  16.7    MM   MM   MM    MM
2023 10 23 12 00 330  5.7  7.7    MM    MM    MM  MM 1019.0   8.6  16.8    MM   MM +2.9    MM
2023 10 23 11 54 330  6.2  7.7    MM    MM    MM  MM 1018.9   8.6  16.8    MM   MM   MM    MM
2023 10 23 11 48 330  5.1  6.7    MM    MM    MM  MM 1018.8   8.7  16.8    MM   MM   MM    MM
2023 10 23 11 42 330  5.1  7.2    MM    MM    MM  MM 1018.7   8.6  16.8    MM   MM   MM    MM
2023 10 23 11 36 330  6.2  8.8    MM    MM    MM  MM 1018.6   8.5  16.8    MM   MM   MM    MM
2023 10 23 11 30 320  5.7  7.2    MM    MM    MM  MM 1018.3   8.7  16.8    MM   MM   MM    MM
2023 10 23 11 24 330  6.2  7.7    MM    MM    MM  MM 1018.2   8.5  16.8    MM   MM   MM    MM
2023 10 23 11 18 330  5.7  6.7    MM    MM    MM  MM 1018.1   8.6  16.8    MM   MM   MM    MM
2023 10 23 11 12 330  5.7  7.2    MM    MM    MM  MM 1017.9   8.6  16.8    MM   MM   MM    MM
2023 10 23 11 06 320  5.7  7.2    MM    MM    MM  MM 1017.9   8.8  16.8    MM   MM   MM    MM
2023 10 23 11 00 330  5.7  7.7    MM    MM    MM  MM 1017.8   8.8  16.8    MM   MM +2.4    MM
2023 10 23 10 54 320  5.7  7.2    MM    MM    MM  MM 1017.8   8.8  16.8    MM   MM   MM    MM
2023 10 23 10 48 330  6.2  7.7    MM    MM    MM  MM 1017.7   8.9  16.8    MM   MM   MM    MM
2023 10 23 10 42 330  6.2  8.2    MM    MM    MM  MM 1017.5   9.0  16.8    MM   MM   MM    MM
2023 10 23 10 36 330  6.2  8.2    MM    MM    MM  MM 1017.5   9.2  16.8    MM   MM   MM    MM
2023 10 23 10 30 330  5.7  6.7    MM    MM    MM  MM 1017.4   9.2  16.8    MM   MM   MM    MM
2023 10 23 10 24 330  5.7  7.2    MM    MM    MM  MM 1017.4   9.3  16.8    MM   MM   MM    MM
2023 10 23 10 18 330  5.7  7.2    MM    MM    MM  MM 1017.3   9.2  16.8    MM   MM   MM    MM
2023 10 23 10 12 330  5.7  7.2    MM    MM    MM  MM 1017.3   9.2  16.7    MM   MM   MM    MM
2023 10 23 10 06 330  6.2  8.2    MM    MM    MM  MM 1017.2   9.1  16.7    MM   MM   MM    MM
2023 10 23 10 00 330  6.2  8.2    MM    MM    MM  MM 1017.1   9.3  16.8    MM   MM +2.1    MM
2023 10 23 09 54 330  6.2  7.7    MM    MM    MM  MM 1017.1   9.2  16.8    MM   MM   MM    MM
2023 10 23 09 48 330  6.2  8.2    MM    MM    MM  MM 1017.0   9.2  16.8    MM   MM   MM    MM
2023 10 23 09 42 330  6.7  8.8    MM    MM    MM  MM 1016.8   9.3  16.8    MM   MM   MM    MM
2023 10 23 09 36 330  6.7  8.8    MM    MM    MM  MM 1016.7   9.3  16.8    MM   MM   MM    MM
2023 10 23 09 30 330  6.7  8.8    MM    MM    MM  MM 1016.6   9.4  16.8    MM   MM   MM    MM
2023 10 23 09 24 330  6.2  8.8    MM    MM    MM  MM 1016.6   9.3  16.7    MM   MM   MM    MM
2023 10 23 09 18 330  6.2  8.2    MM    MM    MM  MM 1016.4   9.1  16.7    MM   MM   MM    MM
2023 10 23 09 12 330  6.7  8.2    MM    MM    MM  MM 1016.3   9.3  16.7    MM   MM   MM    MM
2023 10 23 09 06 330  5.7  7.7    MM    MM    MM  MM 1016.3   9.2  16.7    MM   MM   MM    MM
